"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"","718","0","0","0","0","0","/usr/libexec/cameracaptured","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2172","0",,"False",,,"718",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"718",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cameracaptured)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2560","0",,"False",,,"719",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","720","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/UVCAssistant.systemextension/Contents/MacOS/UVCAssistant","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3528","0",,"False",,,"720",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"720",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UVCAssistant)","0","","True","",,,,,
"","726","0","0","0","0","0","/System/Library/DriverExtensions/com.apple.DriverKit-IOUserDockChannelSerial.dext/com.apple.DriverKit-IOUserDockChannelSerial","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2980","0",,"False",,,"726",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"726",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.DriverKit-IOUserDockChannelSerial)","0","","True","",,,,,
"","727","0","0","0","0","0","/System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3052","0",,"False",,,"727",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"727",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.AppleUserHIDDrivers)","0","","True","",,,,,
"","737","0","0","0","0","0","/usr/libexec/wifianalyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1116","0",,"False",,,"737",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"737",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (wifianalyticsd)","0","","True","",,,,,
"","744","0","0","0","0","0","/usr/libexec/searchpartyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1812","0",,"False",,,"744",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"744",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (searchpartyd)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3296","0",,"False",,,"802",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2716","0",,"False",,,"807",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","525","0","0","0","0","0","/usr/sbin/systemstats","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1796","0",,"False",,,"817",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"525",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (systemstats)","0","","True","",,,,,
"","820","0","0","0","0","0","/System/Library/CoreServices/appleeventsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4012","0",,"False",,,"820",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"820",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (appleeventsd)","0","","True","",,,,,
"","823","0","0","0","0","0","/usr/libexec/locationd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3276","0",,"False",,,"823",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"823",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (locationd)","0","","True","",,,,,
"","860","0","0","0","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds_stores","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2528","0",,"False",,,"860",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"860",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mds_stores)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4","0",,"False",,,"888",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","889","0","0","0","0","0","/usr/libexec/eligibilityd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2820","0",,"False",,,"889",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"889",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (eligibilityd)","0","","True","",,,,,
"","894","0","0","0","0","0","/System/Library/CoreServices/SubmitDiagInfo","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","144","0",,"False",,,"894",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"894",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (SubmitDiagInfo)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3620","0",,"False",,,"896",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","911","0","0","0","0","0","/usr/libexec/rosetta/oahd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2080","0",,"False",,,"911",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"911",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (oahd)","0","","True","",,,,,
"","944","0","0","0","0","0","/System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2832","0",,"False",,,"944",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"944",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (coreauthd)","0","","True","",,,,,
"","946","0","0","0","0","0","/usr/libexec/securityd_service","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3088","0",,"False",,,"946",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"946",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (securityd_service)","0","","True","",,,,,
"","1","0","0","0","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","196","0",,"False",,,"948",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Idle","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mdbulkimport)","0","","True","",,,,,
"","951","0","0","0","0","0","/usr/libexec/gamepolicyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2264","0",,"False",,,"951",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"951",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (gamepolicyd)","0","","True","",,,,,
"","1047","0","0","0","0","0","/System/Library/Frameworks/CryptoTokenKit.framework/ctkd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2280","0",,"False",,,"1047",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1047",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ctkd)","0","","True","",,,,,
"","1058","0","0","0","0","0","/System/Library/PrivateFrameworks/WirelessDiagnostics.framework/Support/awdd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3840","0",,"False",,,"1058",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1058",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (awdd)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1456","0",,"False",,,"1092",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1095","0","0","0","0","0","/usr/libexec/aned","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2704","0",,"False",,,"1095",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1095",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (aned)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2516","0",,"False",,,"1101",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1592","0",,"False",,,"1114",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1116","0","0","0","0","0","/usr/libexec/nearbyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3868","0",,"False",,,"1116",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1116",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nearbyd)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3084","0",,"False",,,"1136",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1868","0",,"False",,,"1153",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1182","0","0","0","0","0","/usr/sbin/filecoordinationd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2388","0",,"False",,,"1182",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1182",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (filecoordinationd)","0","","True","",,,,,
"","1480","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3784","0",,"False",,,"1480",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1480",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (fairplayd)","0","","True","",,,,,
"","1538","0","0","0","0","0","/usr/libexec/automountd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2728","0",,"False",,,"1538",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1538",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (automountd)","0","","True","",,,,,
"","1543","0","0","0","0","0","/System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3440","0",,"False",,,"1543",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1543",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ctkahp)","0","","True","",,,,,
"","1635","0","0","0","0","0","/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3732","0",,"False",,,"1635",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1635",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (CVMServer)","0","","True","",,,,,
"","1698","0","0","0","0","0","/usr/libexec/taskgated","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1524","0",,"False",,,"1698",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1698",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (taskgated)","0","","True","",,,,,
"","2137","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3064","0",,"False",,,"2137",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2137",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (lskdd)","0","","True","",,,,,
"","3235","0","0","0","0","0","/System/Library/CoreServices/Applications/Feedback Assistant.app/Contents/Library/LaunchServices/fbahelperd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","200","0",,"False",,,"3235",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3235",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (fbahelperd)","0","","True","",,,,,
